paperid,volume,issue,paper_url,journal,title,published_year,is_supp,num_supp,supp_file_type,supp_url,num_authors,first_author_name,first_author_affiliation,first_author_affiliation_country,first_author_orcid,correspondence_author_name,correspondence_author_affiliation,correspondence_author_affiliation_country,correspondence_author_orcid,has_das,das,das_type,das_repo_url,keywords,doi,url_source
105720,22,11,https://iwaponline.com/jwh/article/22/11/2160/105720/Water-safety-planning-application-for-aesthetic,Journal of Water and Health,Water safety planning application for aesthetic quality of drinking water,2024,FALSE,0,NA,NA,6,Hunter Adams,"City of Wichita Falls, Wichita Falls, TX, USA",United States of America,https://orcid.org/0000-0001-7288-208X,Hunter Adams,"City of Wichita Falls, Wichita Falls, TX, USA",United States of America,https://orcid.org/0000-0001-7288-208X,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,aesthetics; appearance; case study; drinking water; taste-and-odor; water safety plan,10.2166/wh.2024.277,iwaponline.com
105376,22,11,https://iwaponline.com/jwh/article/22/11/2171/105376/Unveiling-the-silent-information-of-wastewater,Journal of Water and Health,"Unveiling the silent information of wastewater-based epidemiology of SARS-CoV-2 at community and sanitary zone levels: experience in Córdoba City, Argentina",2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.285,17,Gisela Masachessi,"Instituto de Virología Dr J. M. Vanella, Facultad de Ciencias Médicas, Universidad Nacional de Córdoba, Enfermera Gordillo Gómez s/n, Ciudad Universitaria, Córdoba X5000, Argentina",Argentina,https://orcid.org/0000-0003-3002-4372,Gisela Masachessi,"Instituto de Virología Dr J. M. Vanella, Facultad de Ciencias Médicas, Universidad Nacional de Córdoba, Enfermera Gordillo Gómez s/n, Ciudad Universitaria, Córdoba X5000, Argentina",Argentina,https://orcid.org/0000-0003-3002-4372,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,COVID-19; public health policies; SARS-CoV-2; wastewater-based epidemiology,10.2166/wh.2024.285,iwaponline.com
105664,22,11,https://iwaponline.com/jwh/article/22/11/2184/105664/Safe-drinking-water-to-what-extent-are-shallow,Journal of Water and Health,Safe drinking water: to what extent are shallow wells reliable?,2024,FALSE,0,NA,NA,7,Bruna Suellen Breternitz,"School of Public Health, University of São Paulo., Av. Dr Arnaldo 715, 1° floor, 01246-904 São Paulo, Brazil",Brazil,https://orcid.org/0000-0003-4168-1634,Maria Tereza Pepe Razzolini,"School of Public Health, University of São Paulo., Av. Dr Arnaldo 715, 1° floor, 01246-904 São Paulo, Brazil",Brazil,https://orcid.org/0000-0003-3308-9550,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,anthropic species; Cryptosporidium; Giardia; fecal indicator bacteria; shallow wells,10.2166/wh.2024.388,iwaponline.com
105265,22,11,https://iwaponline.com/jwh/article/22/11/2194/105265/First-report-on-the-long-term-viability-of,Journal of Water and Health,First report on the long-term viability of Acanthamoeba species in unpreserved environmental freshwater samples stored at room temperature,2024,FALSE,0,NA,NA,13,Frederick R. Masangkay,"Department of Medical Technology, Faculty of Pharmacy, University of Santo Tomas, Manila 1008, Philippines",Philippines,https://orcid.org/0000-0002-3511-8602,Frederick R. Masangkay,"Department of Medical Technology, Faculty of Pharmacy, University of Santo Tomas, Manila 1008, Philippines",Philippines,https://orcid.org/0000-0002-3511-8602,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,amoeba; cyst; parasite; protozoa; trophozoite; water,10.2166/wh.2024.391,iwaponline.com
105399,22,11,https://iwaponline.com/jwh/article/22/11/2206/105399/Influence-of-the-physiochemical-parameters-on-the,Journal of Water and Health,Influence of the physiochemical parameters on the occurrence of E. coli bacteria in a small and shallow reservoir,2024,FALSE,0,NA,NA,3,Goran Volf,"Department of Hydrotehnics, Faculty of Civil Engineering, University of Rijeka, Radmile Matejčić 3, 51000, Rijeka, The Republic of Croatia",NA,https://orcid.org/0000-0002-7058-9012,Goran Volf,"Department of Hydrotehnics, Faculty of Civil Engineering, University of Rijeka, Radmile Matejčić 3, 51000, Rijeka, The Republic of Croatia",NA,https://orcid.org/0000-0002-7058-9012,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,Butoniga reservoir; DWTP Butoniga; E. coli bacteria; physiochemical parameters; statistical analysis; water management,10.2166/wh.2024.394,iwaponline.com
105430,22,11,https://iwaponline.com/jwh/article/22/11/2218/105430/Sewer-system-sampling-for-wastewater-based-disease,Journal of Water and Health,Sewer system sampling for wastewater-based disease surveillance: Is the work worth it?,2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.301,8,Urda Düker,"Leibniz University Hannover, Welfengarten 1, 30459 Hannover, Germany",Germany,https://orcid.org/0009-0007-5692-683X,Markus Wallner,"Ostfalia University of Applied Sciences, Campus Suderburg, Herbert-Meyer-Str. 7, 29556 Suderburg, Germany",Germany,https://orcid.org/0009-0000-2248-8770,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,digital droplet PCR; SARS-CoV-2; sewer system sampling; wastewater-based disease surveillance,10.2166/wh.2024.301,iwaponline.com
105687,22,11,https://iwaponline.com/jwh/article/22/11/2233/105687/Effectiveness-of-the-upscaled-use-of-a-silver,Journal of Water and Health,Effectiveness of the upscaled use of a silver–ceramic (silver ionization) technology to disinfect drinking water in tanks at schools in rural India,2024,FALSE,0,NA,NA,8,Luke Juran,"Department of Geography, Virginia Tech, 238 Wallace Hall, Blacksburg, VA 24061, USA",United States of America,https://orcid.org/0000-0002-5313-2694,Luke Juran,"Department of Geography, Virginia Tech, 238 Wallace Hall, Blacksburg, VA 24061, USA",United States of America,https://orcid.org/0000-0002-5313-2694,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,bacterial removal; drinking water disinfection; India; MadiDrop; silver ionization; water tanks,10.2166/wh.2024.407,iwaponline.com
105474,22,11,https://iwaponline.com/jwh/article/22/11/2246/105474/Cancer-incidence-associations-with-drinking-water,Journal of Water and Health,"Cancer incidence associations with drinking water arsenic levels and disinfection methods in Maine, USA",2024,TRUE,1,xlsx,https://doi.org/10.2166/wh.2024.313,3,Jean D. MacRae,"University of Maine Department of Civil and Environmental Engineering, 5711 Boardman Hall, Orono, Maine 04469-5711, USA",United States of America,https://orcid.org/0000-0001-7446-2329,Jean D. MacRae,"University of Maine Department of Civil and Environmental Engineering, 5711 Boardman Hall, Orono, Maine 04469-5711, USA",United States of America,https://orcid.org/0000-0001-7446-2329,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,arsenic; cancer; chloramine; chlorine; disinfection byproducts; drinking water,10.2166/wh.2024.313,iwaponline.com
105780,22,12,https://iwaponline.com/jwh/article/22/12/2257/105780/Zambia-s-battle-against-cholera-outbreaks-and-the,Journal of Water and Health,Zambia's battle against cholera outbreaks and the path to public health resilience: a narrative review,2024,FALSE,0,NA,NA,4,Bashar Haruna Gulumbe,"Department of Microbiology, Faculty of Science, Federal University Birnin Kebbi, Kalgo, Nigeria",Nigeria,https://orcid.org/0000-0003-0642-6902,Bashar Haruna Gulumbe,"Department of Microbiology, Faculty of Science, Federal University Birnin Kebbi, Kalgo, Nigeria",Nigeria,https://orcid.org/0000-0003-0642-6902,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,cholera; community engagement; health system strengthening; public health resilience; recurrence; WASH; Zambia,10.2166/wh.2024.094,iwaponline.com
105920,22,12,https://iwaponline.com/jwh/article/22/12/2276/105920/Characterization-and-comparative-analysis-of,Journal of Water and Health,Characterization and comparative analysis of antimicrobial resistance in Escherichia coli from hospital and municipal wastewater treatment plants,2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.126,4,Gauri Kumar,"Department of Microbiology, Kasturba Medical College, Manipal, Manipal Academy of Higher Education, Manipal, 576104, Karnataka, India",India,NA,Vandana Kalwaje Eshwara,"Department of Microbiology, Kasturba Medical College, Manipal, Manipal Academy of Higher Education, Manipal, 576104, Karnataka, India",India,https://orcid.org/0000-0001-7561-4435,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,antimicrobial resistance; Escherichia coli; integrons; phylogroups; wastewater treatment plant,10.2166/wh.2024.126,iwaponline.com
106224,22,12,https://iwaponline.com/jwh/article/22/12/2289/106224/Assessment-of-in-vitro-dynamics-of-pathogenic,Journal of Water and Health,"Assessment of in vitro dynamics of pathogenic environmental Acanthamoeba T4 and T9 genotypes isolated from three recreational lakes in Klang Valley, Malaysia over the HaCaT cell monolayer",2024,FALSE,0,NA,NA,7,Rohaya Abdul Halim,"Centre for Medical Laboratory Technology Studies, Faculty of Health Sciences, Universiti Teknologi MARA, Puncak Alam Campus, Selangor, Malaysia",Malaysia,NA,Tengku Shahrul Anuar,"Centre for Medical Laboratory Technology Studies, Faculty of Health Sciences, Universiti Teknologi MARA, Puncak Alam Campus, Selangor, Malaysia",Malaysia,https://orcid.org/0000-0001-6860-495X,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,Acanthamoeba; cytopathic effect; HaCaT cells; Malaysia; pathogenicity; protease,10.2166/wh.2024.162,iwaponline.com
106196,22,12,https://iwaponline.com/jwh/article/22/12/2304/106196/Health-risk-assessment-using-Monte-Carlo,Journal of Water and Health,Health risk assessment using Monte-Carlo simulations due to arsenic contamination in groundwater in Punjab,2024,FALSE,0,NA,NA,2,Sangeeta Yadav,"Department of Physics and Materials Science, Thapar Institute of Engineering and Technology, Patiala, Punjab, India",India,https://orcid.org/0009-0009-1777-4428,Sunil Kalkal,"Department of Physics and Materials Science, Thapar Institute of Engineering and Technology, Patiala, Punjab, India",India,https://orcid.org/0000-0002-2677-021X,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,arsenic; deterministic approach; groundwater; hazard index; Monte-Carlo simulations,10.2166/wh.2024.188,iwaponline.com
105750,22,12,https://iwaponline.com/jwh/article/22/12/2320/105750/Cryptosporidium-from-sheep-herds-around-water,Journal of Water and Health,Cryptosporidium from sheep herds around water tributaries of the Malakand region of Pakistan,2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.220,6,Umar Ali,"Department of Zoology, Abdul Wali Khan University Mardan, Khyber Pakhtunkhwa, Pakistan",Pakistan,NA,Panagiotis Karanis,"University of Cologne, Medical Faculty and University Hospital, Cologne, Germany",Germany,https://orcid.org/0000-0002-0733-0470,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,Cryptosporidium; Pakistan; prevalence; sheep,10.2166/wh.2024.220,iwaponline.com
105881,22,12,https://iwaponline.com/jwh/article/22/12/2331/105881/Fluoride-and-nitrogen-contamination-and-potential,Journal of Water and Health,Fluoride and nitrogen contamination and potential health risks in the groundwater of a typical agricultural region,2024,FALSE,0,NA,NA,6,Junzhu Yang,"Key Laboratory of Subsurface Hydrology and Ecological Effect in Arid Area of Ministry of Education, Chang'an University, No. 126 Yanta Road, Xi'an, Shaanxi 710054, China",China,NA,Jie Chen,"Key Laboratory of Subsurface Hydrology and Ecological Effect in Arid Area of Ministry of Education, Chang'an University, No. 126 Yanta Road, Xi'an, Shaanxi 710054, China",China,NA,TRUE,Data cannot be made publicly available; readers should contact the corresponding author for details.,on request,NA,fluoride; groundwater; human health risk; hydrochemistry; nitrogen; Qinling Mountains,10.2166/wh.2024.234,iwaponline.com
105921,22,12,https://iwaponline.com/jwh/article/22/12/2346/105921/Vertical-stratification-of-the-water-microbiome-in,Journal of Water and Health,Vertical stratification of the water microbiome in an electric water heater tank: implications for premise plumbing opportunistic pathogens,2024,TRUE,2,docx & pdf,https://doi.org/10.2166/wh.2024.265,7,Vicente Gomez-Alvarez,"US Environmental Protection Agency, Office of Research and Development, Cincinnati, OH 45268, USA",United States of America,https://orcid.org/0000-0002-2562-6152,Vicente Gomez-Alvarez,"US Environmental Protection Agency, Office of Research and Development, Cincinnati, OH 45268, USA",United States of America,https://orcid.org/0000-0002-2562-6152,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,hot water tank; Legionella pneumophila; microbial communities; opportunistic pathogens; premise plumbing; temperature stratification,10.2166/wh.2024.265,iwaponline.com
106142,22,12,https://iwaponline.com/jwh/article/22/12/2358/106142/Distribution-and-antibiotic-resistance-patterns-of,Journal of Water and Health,"Distribution and antibiotic resistance patterns of Pseudomonas aeruginosa across different point sources of pollution in the Buriganga River, Bangladesh",2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.270,4,Dilara I Sharif,"Department of Genetic Engineering and Biotechnology, Jagannath University, Dhaka 1100, Bangladesh",Bangladesh,https://orcid.org/0000-0002-5775-620X,Dilara I Sharif,"Department of Genetic Engineering and Biotechnology, Jagannath University, Dhaka 1100, Bangladesh",Bangladesh,https://orcid.org/0000-0002-5775-620X,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,multidrug resistance (MDR); point-source pollution; Pseudomonas aeruginosa; River Buriganga,10.2166/wh.2024.270,iwaponline.com
106143,22,12,https://iwaponline.com/jwh/article/22/12/2370/106143/Ghana-s-water-safety-journey-A-review-of-efforts,Journal of Water and Health,Ghana's water safety journey: A review of efforts toward a risked-based water quality management,2024,TRUE,1,docx,https://doi.org/10.2166/wh.2024.371,4,Godwin Armstrong Duku,"Regional Water and Environmental Sanitation Centre, Department of Civil Engineering, Kwame Nkrumah University of Science and Technology (KNUST), Kumasi, Ghana",Ghana,https://orcid.org/0000-0002-3454-2313,Godwin Armstrong Duku,"Regional Water and Environmental Sanitation Centre, Department of Civil Engineering, Kwame Nkrumah University of Science and Technology (KNUST), Kumasi, Ghana",Ghana,https://orcid.org/0000-0002-3454-2313,TRUE,All relevant data are included in the paper or its Supplementary Information.,in paper,NA,Ghana; regulatory mechanisms; risk assessment; risk-based approach; water safety plans; water supply,10.2166/wh.2024.371,iwaponline.com
